"ph","om","clay","sand","silt","bd","hb","n","alpha","ksat","lambda","theta_r","theta_s","subject","longitude","latitude"
6.08159732818604,0.519428193569183,16.6787109375,23.2502422332764,49.1403503417969,1.22176241874695,0.307544529438019,1.33762216567993,-0.302148431539536,0.251462459564209,0.314655721187592,0.0561902895569801,0.538957595825195,24,-78.61845,43.20642
6.04206275939941,0.535673856735229,16.0029354095459,18.5430526733398,55.4439506530762,1.21891713142395,0.351369023323059,1.33989500999451,-0.342302411794662,0.32060906291008,0.317916035652161,0.0546569488942623,0.540031313896179,25,-78.61498,43.20662
5.82820892333984,0.497731685638428,11.869140625,45.0259552001953,31.2424087524414,1.31353521347046,0.246650487184525,1.35986328125,-0.244125127792358,0.435119450092316,0.333240479230881,0.0531289055943489,0.504326403141022,26,-78.55468,43.26188
4.72266530990601,0.502937436103821,5.044921875,72.6115417480469,13.7599792480469,1.1598345041275,-0.0091772647574544,1.45224606990814,0.0129687506705523,1.32670438289642,0.406985878944397,0.0331319645047188,0.562326669692993,27,-78.64577,43.23982
6.15504217147827,0.53720486164093,17.3070526123047,21.046875,48.6213302612305,1.19257807731628,0.308472365140915,1.33271026611328,-0.309080243110657,0.290830790996552,0.313167661428452,0.0576656945049763,0.54997056722641,28,-78.0858,43.3356
5.8067569732666,0.432953000068665,8.03333377838135,60.0843887329102,23.9970607757568,1.34857285022736,0.192610323429108,1.39854311943054,-0.193346410989761,0.572066009044647,0.351372212171555,0.0474999994039536,0.491104602813721,29,-78.408,43.3104
5.84192943572998,0.491513669490814,10.41796875,48.2931365966797,31.1535835266113,1.32630860805511,0.282904505729675,1.36343050003052,-0.26923680305481,0.403194963932037,0.334311723709106,0.0519358590245247,0.499506175518036,30,-78.4036,43.305
6.15504217147827,0.53720486164093,17.3070526123047,21.046875,48.6213302612305,1.19257807731628,0.308472365140915,1.33271026611328,-0.309080243110657,0.290830790996552,0.313167661428452,0.0576656945049763,0.54997056722641,31,-78.0858,43.3356
6.25677871704102,0.537000000476837,4.7216796875,76.474609375,16.0210990905762,1.31293547153473,0.179364189505577,1.41807186603546,-0.1812524497509,0.268403917551041,0.369578957557678,0.0371515154838562,0.504552721977234,32,-78.3495,43.3059
5.92038822174072,0.398434162139893,9.796875,53.0825157165527,30.3935947418213,1.26127815246582,0.1267079859972,1.40329337120056,-0.126653671264648,0.532786726951599,0.362622797489166,0.0477070286870003,0.524046003818512,33,-78.4036,43.3051
5.83775806427002,0.40466633439064,9.13157844543457,57.2681007385254,26.9456520080566,1.30774092674255,0.151333123445511,1.41303610801697,-0.157886490225792,0.484858602285385,0.367453098297119,0.0467546433210373,0.506512880325317,34,-78.4053,43.2988
6.33256912231445,0.542053699493408,16.2956981658936,25.7739715576172,45.1757583618164,1.16739726066589,0.273263305425644,1.33533143997192,-0.269873142242432,0.286033749580383,0.315396189689636,0.0577325597405434,0.559472739696503,35,-78.0885,43.3353
6.07781982421875,0.557222247123718,15.826530456543,17.9804306030273,49.4657554626465,1.18750488758087,0.336958706378937,1.33170080184937,-0.33394530415535,0.366089463233948,0.315350830554962,0.0541674792766571,0.551884949207306,36,-78.0758,43.3611
6.08954524993896,0.52484393119812,13.9736843109131,33.1862754821777,39.314453125,1.23869657516479,0.270909190177917,1.341064453125,-0.273203134536743,0.282456696033478,0.320508778095245,0.0560000017285347,0.532567381858826,37,-78.0697,43.336
6.02572298049927,0.537109375,15.7188425064087,25.2813739776611,45.9714584350586,1.21349024772644,0.287719815969467,1.34225606918335,-0.28661447763443,0.284192025661469,0.319697052240372,0.0560739263892174,0.542079210281372,38,-78.0706,43.3373
6.3598461151123,0.541621088981628,15.4022483825684,24.0083084106445,45.9471626281738,1.15838718414307,0.313416630029678,1.32832026481628,-0.306699126958847,0.30067977309227,0.312534391880035,0.057774756103754,0.56287282705307,39,-78.0742,43.3358
6.40916347503662,0.565820336341858,16.4921875,22.6753177642822,48.5975570678711,1.13141179084778,0.273099273443222,1.32938659191132,-0.245521932840347,0.286607146263123,0.312302142381668,0.0594951435923576,0.573052167892456,40,-78.1271,43.3187
6.02071380615234,0.537861347198486,13.1594715118408,31.488245010376,43.788932800293,1.25660789012909,0.302194893360138,1.34130859375,-0.306075930595398,0.39097660779953,0.318338245153427,0.0543965026736259,0.525808393955231,41,-78.0361,43.3361
6.40916347503662,0.565820336341858,16.4921875,22.6753177642822,48.5975570678711,1.13141179084778,0.273099273443222,1.32938659191132,-0.245521932840347,0.286607146263123,0.312302142381668,0.0594951435923576,0.573052167892456,42,-78.1271,43.3187
6.40916347503662,0.565820336341858,16.4921875,22.6753177642822,48.5975570678711,1.13141179084778,0.273099273443222,1.32938659191132,-0.245521932840347,0.286607146263123,0.312302142381668,0.0594951435923576,0.573052167892456,43,-78.1271,43.3187
5.93693923950195,0.334736853837967,7.5888671875,62.567253112793,22.650390625,1.26684617996216,0.0448582656681538,1.43337798118591,-0.0459374971687794,0.717991232872009,0.383965373039246,0.0430887788534164,0.521944880485535,44,-78.4054,43.2984
5.8259220123291,0.394755631685257,8.763671875,58.7728157043457,26.0053977966309,1.31309509277344,0.152820557355881,1.41443061828613,-0.141052633523941,0.499772131443024,0.368453115224838,0.0464912280440331,0.504492461681366,45,-78.4041,43.2931
6.40916347503662,0.565820336341858,16.4921875,22.6753177642822,48.5975570678711,1.13141179084778,0.273099273443222,1.32938659191132,-0.245521932840347,0.286607146263123,0.312302142381668,0.0594951435923576,0.573052167892456,46,-78.1271,43.3187
6.15588092803955,0.52122437953949,19.2984428405762,14.859375,58.3154296875,1.21279299259186,0.403064668178558,1.3140594959259,-0.396085679531097,0.232785582542419,0.302183270454407,0.0579221770167351,0.542342305183411,47,-78.056,43.356
6.08655261993408,0.529556095600128,15.3162269592285,28.0990219116211,44.162109375,1.22675156593323,0.241144046187401,1.3421585559845,-0.22184132039547,0.284151017665863,0.321406155824661,0.0584019310772419,0.53707492351532,48,-78.1195,43.3189
6.08723592758179,0.542624652385712,16.9289875030518,17.9452056884766,53.4010772705078,1.20332682132721,0.353402465581894,1.32878410816193,-0.347201555967331,0.339964032173157,0.310626477003098,0.055390290915966,0.5459144115448,49,-78.0958,43.3598
6.08723592758179,0.542624652385712,16.9289875030518,17.9452056884766,53.4010772705078,1.20332682132721,0.353402465581894,1.32878410816193,-0.347201555967331,0.339964032173157,0.310626477003098,0.055390290915966,0.5459144115448,50,-78.0958,43.3598
6.21257972717285,0.537246108055115,17.8687801361084,16.1052627563477,56.7223281860352,1.17925930023193,0.380173027515411,1.32182002067566,-0.373515635728836,0.305072724819183,0.307008802890778,0.0564489811658859,0.554996490478516,51,-78.0957,43.3683
5.85698413848877,0.506221890449524,11.10546875,42.4892158508301,34.9926261901855,1.28880739212036,0.257055133581161,1.37144613265991,-0.259921491146088,0.330334603786469,0.334607630968094,0.0529076755046844,0.513657569885254,52,-78.403,43.2913
5.82783555984497,0.404882669448853,9.10331344604492,58.9306640625,25.6351623535156,1.30554687976837,0.146721959114075,1.41230452060699,-0.145853668451309,0.527080714702606,0.364021986722946,0.046615082770586,0.507340788841248,53,-78.418173,43.303276
6.06623077392578,0.549726009368896,14.9545459747314,25.7746829986572,43.9698448181152,1.18645560741425,0.277479410171509,1.34258306026459,-0.272003889083862,0.357643961906433,0.321748077869415,0.0544198229908943,0.552280843257904,54,-77.7961,42.9075
5.99978637695312,0.466015636920929,12.9144668579102,33.1542587280273,38.9970626831055,1.19487798213959,0.219747304916382,1.36904418468475,-0.222781583666801,0.451152682304382,0.331035077571869,0.0508474260568619,0.549102663993835,55,-77.7947,42.9077
5.94776391983032,0.511800050735474,12.5822725296021,38.3882369995117,35.9295501708984,1.20614862442017,0.231197983026505,1.36559462547302,-0.233411535620689,0.402728617191315,0.335576087236404,0.0526420250535011,0.544849634170532,56,-77.8007,42.9068
6.06623077392578,0.549726009368896,14.9545459747314,25.7746829986572,43.9698448181152,1.18645560741425,0.277479410171509,1.34258306026459,-0.272003889083862,0.357643961906433,0.321748077869415,0.0544198229908943,0.552280843257904,57,-77.7961,42.9074
6.08780241012573,0.767009735107422,18.6076316833496,17.9692077636719,60.6788864135742,1.25197649002075,0.49338299036026,1.29498779773712,-0.483891010284424,0.208820268511772,0.284737318754196,0.0672686696052551,0.52755606174469,58,-77.7675,42.8998
5.96826648712158,0.529384791851044,13.2367916107178,26.7289638519287,44.6567077636719,1.23368775844574,0.326559782028198,1.34686887264252,-0.32314145565033,0.438418030738831,0.319883584976196,0.0549143925309181,0.534457445144653,59,-78.2491,43.0238
5.98743915557861,0.505890429019928,13.0317687988281,38.0680923461914,37.8512725830078,1.20976519584656,0.198994517326355,1.38212704658508,-0.198536589741707,0.418449908494949,0.339597553014755,0.0518661476671696,0.543484807014465,60,-77.7716,42.9031
5.98743915557861,0.505890429019928,13.0317687988281,38.0680923461914,37.8512725830078,1.20976519584656,0.198994517326355,1.38212704658508,-0.198536589741707,0.418449908494949,0.339597553014755,0.0518661476671696,0.543484807014465,61,-77.7717,42.9032
5.41860675811768,0.670616388320923,16.7656860351562,22.4374389648438,55.3582611083984,1.1964647769928,0.262049317359924,1.34951162338257,-0.263636350631714,0.266104429960251,0.325986325740814,0.057586744427681,0.548503875732422,62,-78.0732949119178,42.5564879824353
5.75276565551758,0.605439901351929,18.7939453125,23.2360706329346,53.4305953979492,1.22828125953674,0.283235669136047,1.34071636199951,-0.277521967887878,0.156782329082489,0.319027781486511,0.0588287934660912,0.53649765253067,63,-78.0766563733093,42.5550739870195
5.3989953994751,0.559200763702393,14.3134765625,28.1220703125,50.6619491577148,1.2971875667572,0.275644719600677,1.36709439754486,-0.269902527332306,0.299774765968323,0.337515652179718,0.0528271868824959,0.51049530506134,64,-78.0783027198969,42.5528939357695
5.43337106704712,0.642458438873291,17.1790237426758,24.2436408996582,52.5341796875,1.19288206100464,0.234507441520691,1.3529052734375,-0.236774191260338,0.217254966497421,0.327473670244217,0.0570574477314949,0.549855828285217,65,-78.0665317376414,42.5591779323786
5.33507537841797,0.597134470939636,14.5847949981689,22.6603126525879,54.2927322387695,1.21699118614197,0.295667290687561,1.35559499263763,-0.296956092119217,0.351308017969131,0.329868048429489,0.0514796115458012,0.540758013725281,66,-78.0710336023874,42.5599068508733
5.53371143341064,0.613698601722717,12.54505443573,26.5479927062988,51.7200393676758,1.24931573867798,0.281811594963074,1.3647483587265,-0.285415470600128,0.453961491584778,0.334728062152863,0.0519494116306305,0.528560101985931,67,-78.0796984321384,42.5506611249782
6.06094598770142,0.501679658889771,4.3214635848999,76.5909118652344,12.9169921875,1.2952538728714,0.147676661610603,1.41354882717133,-0.139999985694885,0.76977127790451,0.369555711746216,0.0369882807135582,0.511224985122681,68,-78.519,43.2789
6.09448337554932,0.502116322517395,11.26953125,42.2529411315918,33.6024627685547,1.27266669273376,0.28577584028244,1.35954594612122,-0.283937633037567,0.414905428886414,0.334070473909378,0.0520584806799889,0.519748449325562,69,-78.3541,43.0261
5.83863830566406,0.50512707233429,13.2570734024048,30.9324569702148,41.0426063537598,1.18358826637268,0.296050071716309,1.35123157501221,-0.27984344959259,0.342840254306793,0.327794909477234,0.0531782954931259,0.553362965583801,70,-78.354687,43.027432
6.01021528244019,0.484315037727356,13.0283203125,31.5534515380859,41.4580078125,1.17612516880035,0.307610183954239,1.34990239143372,-0.306243896484375,0.277502983808517,0.325945764780045,0.0536863505840302,0.556179165840149,71,-78.354664,43.028134
5.71860790252686,0.46605572104454,12.5254907608032,30.5185356140137,38.1875610351562,1.19956016540527,0.307111859321594,1.347412109375,-0.301955044269562,0.344663739204407,0.324942946434021,0.0547852292656898,0.547335863113403,72,-78.2445,43.0139
6.19410181045532,0.573570013046265,20.192684173584,14.9609375,53.7205924987793,1.1397465467453,0.365634083747864,1.31601905822754,-0.367551237344742,0.1950653642416,0.302122801542282,0.0598873794078827,0.569906949996948,73,-78.2459,43.3415
6.17995357513428,0.567185342311859,19.2541618347168,14.98828125,54.390625,1.14900398254395,0.367075860500336,1.31852436065674,-0.372922778129578,0.206477284431458,0.304479479789734,0.057494655251503,0.566413640975952,74,-78.2461,43.3419
6.05685234069824,0.539365231990814,16.8898620605469,24.9363994598389,45.7575607299805,1.1491185426712,0.323841392993927,1.3336706161499,-0.325404852628708,0.245504587888718,0.313466817140579,0.0557825230062008,0.566370368003845,76,-77.9313,42.9374
5.90816783905029,0.492746353149414,10.1219635009766,44.8261260986328,32.252685546875,1.2721483707428,0.231861412525177,1.37137961387634,-0.24286276102066,0.567852735519409,0.334294736385345,0.05025415122509,0.519943952560425,77,-78.3866,43.3152
5.90816783905029,0.492746353149414,10.1219635009766,44.8261260986328,32.252685546875,1.2721483707428,0.231861412525177,1.37137961387634,-0.24286276102066,0.567852735519409,0.334294736385345,0.05025415122509,0.519943952560425,78,-78.3866,43.3152
6.03474855422974,0.560886383056641,16.3621711730957,24.7578430175781,49.3673858642578,1.17345690727234,0.386200547218323,1.32700192928314,-0.379530310630798,0.332446277141571,0.308858096599579,0.0604194179177284,0.55718606710434,79,-77.9596,42.8481
6.13170433044434,0.553025484085083,17.0352249145508,21.9411773681641,46.5535545349121,1.13578999042511,0.319698959589005,1.33019304275513,-0.321424424648285,0.281955033540726,0.314024925231934,0.0558488368988037,0.571400046348572,80,-77.9089,42.9546
5.76323986053467,1.54540932178497,44.5,16.5,38.4072265625,0.610000014305115,0.523354351520538,1.28478467464447,-0.522465705871582,0.435386687517166,0.271801352500916,0.115640833973885,0.7698113322258,81,-78.1152,43.1248
5.97012615203857,0.47608295083046,13.9017601013184,31.15403175354,41.5787963867188,1.17655539512634,0.304626643657684,1.3461754322052,-0.304570317268372,0.273269444704056,0.323274612426758,0.0534834936261177,0.556016802787781,82,-77.9745,42.9915
6.04012298583984,0.542711794376373,13.8939399719238,31.8300590515137,44.111328125,1.18626582622528,0.264343172311783,1.34873056411743,-0.268484830856323,0.390155255794525,0.325548768043518,0.0536592453718185,0.552352547645569,83,-77.9747,42.9907
6.28990650177002,0.578398406505585,26.06640625,14.3748779296875,51.5195693969727,1.12119150161743,0.37335342168808,1.29792881011963,-0.374726533889771,0.124779552221298,0.29018235206604,0.0682243853807449,0.576908946037292,84,-78.2301,43.3496
5.80146074295044,0.686816394329071,13.150390625,24.2816772460938,52.957389831543,1.21384024620056,0.303091734647751,1.34992671012878,-0.310224413871765,0.483661353588104,0.329702168703079,0.0536776706576347,0.54194712638855,85,-78.334,42.6214
6.33032512664795,0.574511229991913,23.6083984375,14.4776039123535,52.6193733215332,1.13219606876373,0.379077255725861,1.30348241329193,-0.378165870904922,0.177622824907303,0.293596863746643,0.0640233904123306,0.572756290435791,86,-78.2261,43.3494
5.31016397476196,0.452890634536743,10.5848779678345,36.306640625,44.6635818481445,1.44075417518616,0.29121720790863,1.40389704704285,-0.290272355079651,0.395923763513565,0.355625629425049,0.0471840351819992,0.456319212913513,87,-78.3387,42.6224
6.02527523040771,0.544259190559387,17.6780834197998,23.3416423797607,48.8408203125,1.18241453170776,0.349534094333649,1.32918298244476,-0.351249992847443,0.264984786510468,0.310698628425598,0.0588388368487358,0.553805828094482,88,-77.9692,42.8951
5.85791778564453,0.504082918167114,16.6448135375977,24.3416423797607,47.6129684448242,1.14818000793457,0.333741128444672,1.33400201797485,-0.324375003576279,0.266268044710159,0.315378546714783,0.0565941743552685,0.566724538803101,89,-77.9698,42.895
6.20451164245605,0.47847318649292,13.313907623291,32.1056747436523,41.5360946655273,1.1722526550293,0.301145821809769,1.35476076602936,-0.300039023160934,0.297281682491302,0.330314993858337,0.0523828938603401,0.557640492916107,90,-77.9681,42.935
5.53756761550903,1.3262585401535,16.1548671722412,14.8157386779785,52.7267837524414,0.989999949932098,0.385633766651154,1.32301211357117,-0.38578125834465,0.4723239839077,0.302552849054337,0.0560779720544815,0.626415133476257,91,-78.1939,43.1249
6.03850746154785,0.575243890285492,17.4599990844727,24.65625,49.0102424621582,1.16019570827484,0.363439947366714,1.32776415348053,-0.354829251766205,0.266620606184006,0.3125,0.0582804270088673,0.562190294265747,92,-77.966638,42.9263
5.96138286590576,0.527344346046448,13.6292858123779,27.4698753356934,42.3295974731445,1.19335603713989,0.294601887464523,1.34166264533997,-0.289765626192093,0.389148324728012,0.321758061647415,0.0561317838728428,0.549676954746246,93,-77.966928,42.925342
5.26070165634155,0.446806669235229,10.4051809310913,36.482421875,44.092155456543,1.44388067722321,0.291266828775406,1.40522766113281,-0.284824907779694,0.366165995597839,0.357609570026398,0.0468599200248718,0.455139368772507,94,-78.3328,42.6229
5.85667848587036,0.47191709280014,11.7218971252441,40.365104675293,37.0443916320801,1.25077891349792,0.230881348252296,1.37898778915405,-0.232734382152557,0.246243044734001,0.344843089580536,0.052986353635788,0.528007984161377,95,-78.4972,43.2164
5.95042181015015,0.543965816497803,14.1428565979004,23.8467559814453,46.7868347167969,1.23185539245605,0.348505735397339,1.33400189876556,-0.353813230991364,0.371247559785843,0.313714861869812,0.0573540851473808,0.535148859024048,97,-77.979759,42.939168
6.04850625991821,0.519335985183716,13.441349029541,31.9652328491211,42.1101875305176,1.22367906570435,0.301956295967102,1.35808539390564,-0.302265644073486,0.36545330286026,0.331277251243591,0.0536345988512039,0.538234353065491,98,-77.974002,42.937516
6.1699104309082,0.566777348518372,16.5498542785645,22.9873046875,47.2238006591797,1.14357972145081,0.294754654169083,1.33330488204956,-0.29432487487793,0.295175731182098,0.314176142215729,0.0569718703627586,0.568460464477539,99,-78.4978,43.2269
5.70874357223511,0.483936578035355,13.3367547988892,31.8514556884766,40.2707328796387,1.15624260902405,0.291051924228668,1.35206496715546,-0.279296875,0.339735865592957,0.329587906599045,0.0540116429328918,0.563682019710541,100,-78.3304,43.0385
5.93739461898804,0.507646501064301,13.4251699447632,33.5881500244141,41.3617668151855,1.26405239105225,0.280354410409927,1.34604501724243,-0.266666650772095,0.400877475738525,0.322701573371887,0.0539961084723473,0.522999107837677,102,-78.5205,43.281
6.08960151672363,0.529453158378601,14.6880502700806,26.6418781280518,46.3880233764648,1.22834300994873,0.289974063634872,1.33911287784576,-0.274751216173172,0.285937696695328,0.31925830245018,0.0565836578607559,0.536474347114563,103,-78.3102,43.3232
6.04664421081543,0.544218778610229,14.823558807373,27.1135692596436,44.4970703125,1.16380250453949,0.312748551368713,1.34003901481628,-0.294246554374695,0.288427889347076,0.319644957780838,0.056303970515728,0.560829222202301,104,-78.2235,43.0936
6.34366798400879,0.615946352481842,21.373046875,15.1459131240845,48.5048675537109,1.07727813720703,0.338163316249847,1.31279325485229,-0.334291279315948,0.190456613898277,0.298383474349976,0.0605150610208511,0.593479990959167,105,-78.2334,43.09175
5.87576198577881,0.493085950613022,13.7766380310059,29.413423538208,41.2970733642578,1.18212532997131,0.282391786575317,1.35150289535522,-0.275789439678192,0.218505635857582,0.325017631053925,0.0540077686309814,0.553914904594421,106,-78.22585,43.093283
6.25939178466797,0.563082158565521,15.9707593917847,22.1738471984863,48.0836563110352,1.13664078712463,0.316734939813614,1.33510744571686,-0.311863422393799,0.302765667438507,0.31571352481842,0.0557386241853237,0.571078956127167,107,-78.2343,43.087583
5.73241710662842,0.454678356647491,12.4970703125,32.0593376159668,37.2490234375,1.1806458234787,0.297190129756927,1.35931992530823,-0.292617201805115,0.313317060470581,0.329236328601837,0.0537312552332878,0.554473280906677,108,-78.171667,43.097133
5.99307012557983,0.475312501192093,12.8970737457275,37.5352249145508,40.5157318115234,1.24118280410767,0.234003603458405,1.37811279296875,-0.235297560691833,0.234612971544266,0.339501976966858,0.0512003898620605,0.531629145145416,109,-78.17029,43.09481
5.77316570281982,0.450199991464615,13.5,34.3604888916016,38.3321914672852,1.20478439331055,0.252030730247498,1.36749029159546,-0.249755620956421,0.195279240608215,0.331679701805115,0.0527210906147957,0.545364379882812,110,-78.12789,43.09644
5.94997644424438,0.531608045101166,15.2582845687866,27.1401176452637,44.8343124389648,1.18031251430511,0.301470756530762,1.34538578987122,-0.301014631986618,0.292163342237473,0.323005884885788,0.0545354038476944,0.554599046707153,111,-78.12799,43.09558
5.90021133422852,0.5008904337883,15.4883041381836,24.8986358642578,42.1526412963867,1.1583251953125,0.318516731262207,1.3346107006073,-0.309375017881393,0.237681776285172,0.314232617616653,0.055636540055275,0.562896192073822,112,-78.12789,43.0949
6.11904907226562,0.509643197059631,13.7370729446411,29.7598037719727,42.5314025878906,1.16512680053711,0.302808612585068,1.34526371955872,-0.295170396566391,0.249385237693787,0.324339509010315,0.0548665374517441,0.560329556465149,113,-77.9813,42.9657
5.80190992355347,0.727309942245483,13.3118915557861,23.2580165863037,56.2247772216797,1.2424144744873,0.403183460235596,1.32884991168976,-0.404789835214615,0.344027698040009,0.311191499233246,0.0546601936221123,0.531164407730103,114,-78.40328,43.10273
5.92973804473877,0.527848839759827,17.34765625,18.8167171478271,50.7374877929688,1.18718481063843,0.354052662849426,1.3258056640625,-0.344970643520355,0.269804626703262,0.308737516403198,0.0576222017407417,0.552005767822266,115,-78.40255,43.09767
5.8692512512207,0.505742907524109,17.00390625,25.0347709655762,45.050537109375,1.19330072402954,0.326424360275269,1.33396685123444,-0.321583569049835,0.204060316085815,0.312074065208435,0.0571370273828506,0.549697875976562,116,-78.40019,43.09752
6.23590660095215,0.535781979560852,17.7017631530762,22.0689125061035,46.4141464233398,1.18095517158508,0.321719169616699,1.32926416397095,-0.309823870658875,0.223702222108841,0.312002956867218,0.0573676042258739,0.554356575012207,117,-78.38536,43.0868
6.13165187835693,0.636025369167328,20.2330722808838,18.0435848236084,54.23828125,1.12204694747925,0.405815035104752,1.30951857566833,-0.40553605556488,0.28659725189209,0.298397064208984,0.0618481002748013,0.576586008071899,118,-78.091459,42.951041
6.03737163543701,0.526811957359314,15.4335289001465,26.129301071167,45.2536659240723,1.15865230560303,0.312664866447449,1.33632814884186,-0.308484852313995,0.239227861166,0.316175758838654,0.0560618974268436,0.562772750854492,119,-78.37811,43.08375
6.20015621185303,0.481682926416397,14.297456741333,32.3060760498047,42.4353561401367,1.16591000556946,0.294854283332825,1.35715842247009,-0.292865514755249,0.287985742092133,0.331607311964035,0.0531558580696583,0.560033977031708,120,-78.091768,42.952533
